time,open,high,low,close,volume,turnover
2025-12-30,274.0,274.07000732421875,272.2799987792969,272.989990234375,12681695,3463067353.8716125
2025-12-31,273.04998779296875,273.67999267578125,271.75,271.8399963378906,20546900,5600065448.096924
