date,open,high,low,close,volume,turnover,turnrate
2025-10-17 09:30,248.02000427246094,249.19000244140625,247.27000427246094,248.41000366210938,7751579,1925569767.7771301,0.0
2025-10-17 10:00,248.41000366210938,250.32000732421875,248.25999450683594,249.5601043701172,3391414,846361631.8022766,0.0
2025-10-17 10:30,249.6439971923828,249.86000061035156,248.6652069091797,248.87399291992188,1817608,452355360.52319336,0.0
2025-10-17 11:00,248.88999938964844,249.58200073242188,248.22999572753906,248.47999572753906,1641723,407935324.0258026,0.0
2025-10-17 11:30,248.47999572753906,249.77999877929688,248.09719848632812,249.57749938964844,2288617,571187307.920639,0.0
2025-10-17 12:00,249.5399932861328,250.35000610351562,249.4501953125,250.29649353027344,1989097,497864004.3915863,0.0
2025-10-17 12:30,250.29330444335938,251.36000061035156,250.27520751953125,251.1300048828125,2703739,678989988.2718506,0.0
2025-10-17 13:00,251.13209533691406,251.3300018310547,250.36000061035156,250.81500244140625,3360221,842793838.3186646,0.0
2025-10-17 13:30,250.8000030517578,251.3699951171875,250.2449951171875,251.3000030517578,1662240,417720917.0727539,0.0
2025-10-17 14:00,251.31900024414062,252.53500366210938,251.31900024414062,252.3000030517578,2290744,577954718.1907959,0.0
2025-10-17 14:30,252.2823944091797,252.44000244140625,251.6999969482422,252.27349853515625,1611548,406550852.017334,0.0
2025-10-17 15:00,252.27999877929688,252.82000732421875,252.10009765625,252.75999450683594,2371107,599320992.2951202,0.0
2025-10-17 15:30,252.75,253.3800048828125,252.1199951171875,252.3000030517578,7247788,1828616934.5184937,0.0
2025-10-20 09:30,255.88499450683594,259.8699951171875,255.6300048828125,258.9775085449219,13743437,3559241073.1040955,0.0
2025-10-20 10:00,258.8900146484375,259.7699890136719,258.0701904296875,259.5050048828125,5783294,1500793737.7087402,0.0
2025-10-20 10:30,259.489990234375,261.6300048828125,259.07000732421875,261.5799865722656,8807983,2303992074.868744,0.0
2025-10-20 11:00,261.5799865722656,263.54998779296875,261.5199890136719,262.57000732421875,11882066,3119874156.6468506,0.0
2025-10-20 11:30,262.54998779296875,264.375,262.4175109863281,263.30999755859375,6917376,1821414257.671875,0.0
2025-10-20 12:00,263.3399963378906,264.2300109863281,262.8100891113281,263.489990234375,6847433,1804230054.300537,0.0
2025-10-20 12:30,263.4800109863281,263.70001220703125,262.6499938964844,263.6199951171875,4158805,1096344153.793335,0.0
2025-10-20 13:00,263.610107421875,264.2099914550781,262.8808898925781,263.1650085449219,3930712,1034425857.067627,0.0
2025-10-20 13:30,263.17999267578125,263.3699951171875,262.82598876953125,262.92498779296875,2296312,603757804.5688477,0.0
2025-10-20 14:00,262.9200134277344,263.8299865722656,262.7900085449219,263.7300109863281,2460487,648904263.5417175,0.0
2025-10-20 14:30,263.739990234375,263.7550048828125,263.0400085449219,263.2799987792969,2340233,616136541.3832703,0.0
2025-10-20 15:00,263.29998779296875,263.80999755859375,263.2005920410156,263.4200134277344,3083044,812135491.8782959,0.0
2025-10-20 15:30,263.44000244140625,263.8500061035156,261.92999267578125,262.2300109863281,8021467,2103469379.5364685,0.0
2025-10-21 09:30,261.8800048828125,265.2900085449219,261.8800048828125,263.80499267578125,12820520,3382117184.699707,0.0
2025-10-21 10:00,263.7900085449219,264.6400146484375,263.2200012207031,263.4999084472656,4183060,1102235927.029419,0.0
2025-10-21 10:30,263.4599914550781,263.8299865722656,262.5299987792969,263.0498962402344,2667748,701750834.5950928,0.0
2025-10-21 11:00,263.0799865722656,263.75299072265625,262.510009765625,263.6619873046875,2053517,541434373.18396,0.0
2025-10-21 11:30,263.6700134277344,264.5350036621094,263.6700134277344,264.1199951171875,3427169,905183859.5457764,0.0
2025-10-21 12:00,264.1099853515625,264.3869934082031,263.0801086425781,263.1700134277344,2087084,549257924.3048096,0.0
2025-10-21 12:30,263.1600036621094,263.409912109375,262.8500061035156,263.07000732421875,1378671,362686990.067688,0.0
2025-10-21 13:00,263.06500244140625,263.6799011230469,262.8475036621094,263.3265075683594,1292935,340464058.0628967,0.0
2025-10-21 13:30,263.3258056640625,263.8999938964844,263.2900085449219,263.760009765625,1467536,387077309.69140625,0.0
2025-10-21 14:00,263.7782897949219,264.04998779296875,262.1499938964844,263.44989013671875,2250559,592909521.2962036,0.0
2025-10-21 14:30,263.4495849609375,263.7381896972656,263.2449951171875,263.4200134277344,1437742,378730016.9456177,0.0
2025-10-21 15:00,263.43499755859375,263.57000732421875,262.95001220703125,263.0849914550781,1993238,524391002.197937,0.0
2025-10-21 15:30,263.0950012207031,263.2099914550781,262.4700012207031,262.8399963378906,3493018,918104838.328186,0.0
2025-10-22 09:30,262.7900085449219,262.8500061035156,259.92999267578125,260.3999938964844,5957156,1551243386.0404053,0.0
2025-10-22 10:00,260.4125061035156,261.3699951171875,259.7200012207031,260.0498962402344,3198511,831772453.6732483,0.0
2025-10-22 10:30,260.0,261.1300048828125,259.7449951171875,260.739990234375,2378603,620196922.9914551,0.0
2025-10-22 11:00,260.75,260.760009765625,257.6401062011719,258.4299011230469,3551611,917842479.5575256,0.0
2025-10-22 11:30,258.45001220703125,259.489990234375,258.1000061035156,259.30499267578125,2280846,591434755.324585,0.0
2025-10-22 12:00,259.30499267578125,259.4100036621094,258.04998779296875,258.54998779296875,1483075,383449023.1460571,0.0
2025-10-22 12:30,258.54998779296875,258.7699890136719,256.375,257.6700134277344,2967506,764637310.8668823,0.0
2025-10-22 13:00,257.6400146484375,257.8204040527344,256.29998779296875,256.69140625,1711635,439361995.13671875,0.0
2025-10-22 13:30,256.6700134277344,256.787109375,255.42999267578125,256.3500061035156,2693261,690417473.7883606,0.0
2025-10-22 14:00,256.30999755859375,257.0798034667969,256.2200927734375,256.5509948730469,1527782,391953992.0491333,0.0
